scriptureId,scriptureIndex,scriptureTestament,scriptureBook,scriptureVerse,scriptureText
21184,10597,1,1Chr,13006,"And David and all Israel went up to Baalah, to Kirjath Jearim, which belonged to Judah, to bring up from there the ark of God the Lord, who dwells between the cherubim, where His name is proclaimed. "
21185,10598,1,1Chr,13007,"So they carried the ark of God on a new cart from the house of Abinadab, and Uzza and Ahio drove the cart. "
21186,10599,1,1Chr,13008,"Then David and all Israel played music before God with all their might, with singing, on harps, on stringed instruments, on tambourines, on cymbals, and with trumpets. "
21187,10600,1,1Chr,13009,"And when they came to Chidon&rsquo;s threshing floor, Uzza put out his hand to hold the ark, for the oxen stumbled. "
21188,10601,1,1Chr,13010,"Then the anger of the Lord was aroused against Uzza, and He struck him because he put his hand to the ark; and he died there before God. "
21189,10602,1,1Chr,13011,"And David became angry because of the Lord&rsquo;s outbreak against Uzza; therefore that place is called Perez Uzza to this day. "
21190,10603,1,1Chr,13012,"David was afraid of God that day, saying, &ldquo;How can I bring the ark of God to me?&rdquo; "
21191,10604,1,1Chr,13013,"So David would not move the ark with him into the City of David, but took it aside into the house of Obed-Edom the Gittite. "
21192,10605,1,1Chr,13014,The ark of God remained with the family of Obed-Edom in his house three months. And the Lord blessed the house of Obed-Edom and all that he had. 
21193,10606,1,1Chr,14001,"Now Hiram king of Tyre sent messengers to David, and cedar trees, with masons and carpenters, to build him a house. "
21194,10607,1,1Chr,14002,"So David knew that the Lord had established him as king over Israel, for his kingdom was highly exalted for the sake of His people Israel. "
21195,10608,1,1Chr,14003,"Then David took more wives in Jerusalem, and David begot more sons and daughters. "
21196,10609,1,1Chr,14004,"And these are the names of his children whom he had in Jerusalem: Shammua, Shobab, Nathan, Solomon, "
21197,10610,1,1Chr,14005,"Ibhar, Elishua, Elpelet,"
21198,10611,1,1Chr,14006,"Nogah, Nepheg, Japhia, "
21199,10612,1,1Chr,14007,"Elishama, Beeliada, and Eliphelet. "
21200,10613,1,1Chr,14008,"Now when the Philistines heard that David had been anointed king over all Israel, all the Philistines went up to search for David. And David heard of it and went out against them. "
21201,10614,1,1Chr,14009,Then the Philistines went and made a raid on the Valley of Rephaim. 
21202,10615,1,1Chr,14010,"And David inquired of God, saying, &ldquo;Shall I go up against the Philistines? Will You deliver them into my hand?&rdquo; And the Lord said to him, &ldquo;Go up, for I will deliver them into your hand.&rdquo; "
21203,10616,1,1Chr,14011,"So they went up to Baal Perazim, and David defeated them there. Then David said, &ldquo;God has broken through my enemies by my hand like a breakthrough of water.&rdquo; Therefore they called the name of that place Baal Perazim."
21204,10617,1,1Chr,14012,"And when they left their gods there, David gave a commandment, and they were burned with fire. "
21205,10618,1,1Chr,14013,Then the Philistines once again made a raid on the valley. 
21206,10619,1,1Chr,14014,"Therefore David inquired again of God, and God said to him, &ldquo;You shall not go up after them; circle around them, and come upon them in front of the mulberry trees. "
21207,10620,1,1Chr,14015,"And it shall be, when you hear a sound of marching in the tops of the mulberry trees, then you shall go out to battle, for God has gone out before you to strike the camp of the Philistines.&rdquo; "
21208,10621,1,1Chr,14016,"So David did as God commanded him, and they drove back the army of the Philistines from Gibeon as far as Gezer. "
21209,10622,1,1Chr,14017,"Then the fame of David went out into all lands, and the Lord brought the fear of him upon all nations. "
21210,10623,1,1Chr,15001,"David built houses for himself in the City of David; and he prepared a place for the ark of God, and pitched a tent for it. "
21211,10624,1,1Chr,15002,"Then David said, &ldquo;No one may carry the ark of God but the Levites, for the Lord has chosen them to carry the ark of God and to minister before Him forever.&rdquo; "
21212,10625,1,1Chr,15003,"And David gathered all Israel together at Jerusalem, to bring up the ark of the Lord to its place, which he had prepared for it. "
21213,10626,1,1Chr,15004,Then David assembled the children of Aaron and the Levites: 
21214,10627,1,1Chr,15005,"of the sons of Kohath, Uriel the chief, and one hundred and twenty of his brethren; "
21215,10628,1,1Chr,15006,"of the sons of Merari, Asaiah the chief, and two hundred and twenty of his brethren; "
21216,10629,1,1Chr,15007,"of the sons of Gershom, Joel the chief, and one hundred and thirty of his brethren; "
21217,10630,1,1Chr,15008,"of the sons of Elizaphan, Shemaiah the chief, and two hundred of his brethren; "
21218,10631,1,1Chr,15009,"of the sons of Hebron, Eliel the chief, and eighty of his brethren; "
21219,10632,1,1Chr,15010,"of the sons of Uzziel, Amminadab the chief, and one hundred and twelve of his brethren. "
21220,10633,1,1Chr,15011,"And David called for Zadok and Abiathar the priests, and for the Levites: for Uriel, Asaiah, Joel, Shemaiah, Eliel, and Amminadab. "
21221,10634,1,1Chr,15012,"He said to them, &ldquo;You are the heads of the fathers&rsquo; houses of the Levites; sanctify yourselves, you and your brethren, that you may bring up the ark of the Lord God of Israel to the place I have prepared for it. "
21222,10635,1,1Chr,15013,"For because you did not do it the first time, the Lord our God broke out against us, because we did not consult Him about the proper order.&rdquo; "
21223,10636,1,1Chr,15014,So the priests and the Levites sanctified themselves to bring up the ark of the Lord God of Israel. 
21224,10637,1,1Chr,15015,"And the children of the Levites bore the ark of God on their shoulders, by its poles, as Moses had commanded according to the word of the Lord. "
21225,10638,1,1Chr,15016,"Then David spoke to the leaders of the Levites to appoint their brethren to be the singers accompanied by instruments of music, stringed instruments, harps, and cymbals, by raising the voice with resounding joy. "
21226,10639,1,1Chr,15017,"So the Levites appointed Heman the son of Joel; and of his brethren, Asaph the son of Berechiah; and of their brethren, the sons of Merari, Ethan the son of Kushaiah; "
21227,10640,1,1Chr,15018,"and with them their brethren of the second rank: Zechariah, Ben, Jaaziel, Shemiramoth, Jehiel, Unni, Eliab, Benaiah, Maaseiah, Mattithiah, Elipheleh, Mikneiah, Obed-Edom, and Jeiel, the gatekeepers; "
21228,10641,1,1Chr,15019,"the singers, Heman, Asaph, and Ethan, were to sound the cymbals of bronze; "
21229,10642,1,1Chr,15020,"Zechariah, Aziel, Shemiramoth, Jehiel, Unni, Eliab, Maaseiah, and Benaiah, with strings according to Alamoth; "
21230,10643,1,1Chr,15021,"Mattithiah, Elipheleh, Mikneiah, Obed-Edom, Jeiel, and Azaziah, to direct with harps on the Sheminith; "
21231,10644,1,1Chr,15022,"Chenaniah, leader of the Levites, was instructor in charge of the music, because he was skillful; "
21232,10645,1,1Chr,15023,"Berechiah and Elkanah were doorkeepers for the ark; "
21233,10646,1,1Chr,15024,"Shebaniah, Joshaphat, Nethanel, Amasai, Zechariah, Benaiah, and Eliezer, the priests, were to blow the trumpets before the ark of God; and Obed-Edom and Jehiah, doorkeepers for the ark. "
21234,10647,1,1Chr,15025,"So David, the elders of Israel, and the captains over thousands went to bring up the ark of the covenant of the Lord from the house of Obed-Edom with joy. "
21235,10648,1,1Chr,15026,"And so it was, when God helped the Levites who bore the ark of the covenant of the Lord, that they offered seven bulls and seven rams. "
21236,10649,1,1Chr,15027,"David was clothed with a robe of fine linen, as were all the Levites who bore the ark, the singers, and Chenaniah the music master with the singers. David also wore a linen ephod. "
21237,10650,1,1Chr,15028,"Thus all Israel brought up the ark of the covenant of the Lord with shouting and with the sound of the horn, with trumpets and with cymbals, making music with stringed instruments and harps. "
21238,10651,1,1Chr,15029,"And it happened, as the ark of the covenant of the Lord came to the City of David, that Michal, Saul&rsquo;s daughter, looked through a window and saw King David whirling and playing music; and she despised him in her heart. "
21239,10652,1,1Chr,16001,"So they brought the ark of God, and set it in the midst of the tabernacle that David had erected for it. Then they offered burnt offerings and peace offerings before God. "
21240,10653,1,1Chr,16002,"And when David had finished offering the burnt offerings and the peace offerings, he blessed the people in the name of the Lord. "
21241,10654,1,1Chr,16003,"Then he distributed to everyone of Israel, both man and woman, to everyone a loaf of bread, a piece of meat, and a cake of raisins. "
21242,10655,1,1Chr,16004,"And he appointed some of the Levites to minister before the ark of the Lord, to commemorate, to thank, and to praise the Lord God of Israel: "
21243,10656,1,1Chr,16005,"Asaph the chief, and next to him Zechariah, then Jeiel, Shemiramoth, Jehiel, Mattithiah, Eliab, Benaiah, and Obed-Edom: Jeiel with stringed instruments and harps, but Asaph made music with cymbals; "
21244,10657,1,1Chr,16006,Benaiah and Jahaziel the priests regularly blew the trumpets before the ark of the covenant of God. 
21245,10658,1,1Chr,16007,"On that day David first delivered this psalm into the hand of Asaph and his brethren, to thank the Lord: "
21246,10659,1,1Chr,16008,"Oh, give thanks to the Lord! Call upon His name; Make known His deeds among the peoples! "
21247,10660,1,1Chr,16009,"Sing to Him, sing psalms to Him; Talk of all His wondrous works! "
21248,10661,1,1Chr,16010,"Glory in His holy name; Let the hearts of those rejoice who seek the Lord! "
21249,10662,1,1Chr,16011,"Seek the Lord and His strength; Seek His face evermore! "
21250,10663,1,1Chr,16012,"Remember His marvelous works which He has done, His wonders, and the judgments of His mouth, "
21251,10664,1,1Chr,16013,"O seed of Israel His servant, You children of Jacob, His chosen ones! "
21252,10665,1,1Chr,16014,"He is the Lord our God; His judgments are in all the earth. "
21253,10666,1,1Chr,16015,"Remember His covenant forever, The word which He commanded, for a thousand generations, "
21254,10667,1,1Chr,16016,"The covenant which He made with Abraham, And His oath to Isaac, "
21255,10668,1,1Chr,16017,"And confirmed it to Jacob for a statute, To Israel for an everlasting covenant, "
21256,10669,1,1Chr,16018,"Saying, &ldquo;To you I will give the land of Canaan As the allotment of your inheritance,&rdquo; "
21257,10670,1,1Chr,16019,"When you were few in number, Indeed very few, and strangers in it. "
21258,10671,1,1Chr,16020,"When they went from one nation to another, And from one kingdom to another people, "
21259,10672,1,1Chr,16021,"He permitted no man to do them wrong; Yes, He rebuked kings for their sakes, "
21260,10673,1,1Chr,16022,"Saying, &ldquo;Do not touch My anointed ones, And do My prophets no harm.&rdquo; "
21261,10674,1,1Chr,16023,"Sing to the Lord, all the earth; Proclaim the good news of His salvation from day to day. "
21262,10675,1,1Chr,16024,"Declare His glory among the nations, His wonders among all peoples. "
21263,10676,1,1Chr,16025,"For the Lord is great and greatly to be praised; He is also to be feared above all gods. "
21264,10677,1,1Chr,16026,"For all the gods of the peoples are idols, But the Lord made the heavens. "
21265,10678,1,1Chr,16027,"Honor and majesty are before Him; Strength and gladness are in His place. "
21266,10679,1,1Chr,16028,"Give to the Lord, O families of the peoples, Give to the Lord glory and strength. "
21267,10680,1,1Chr,16029,"Give to the Lord the glory due His name; Bring an offering, and come before Him. Oh, worship the Lord in the beauty of holiness! "
21268,10681,1,1Chr,16030,"Tremble before Him, all the earth. The world also is firmly established, It shall not be moved. "
21269,10682,1,1Chr,16031,"Let the heavens rejoice, and let the earth be glad; And let them say among the nations, &ldquo;The Lord reigns.&rdquo; "
21270,10683,1,1Chr,16032,"Let the sea roar, and all its fullness; Let the field rejoice, and all that is in it. "
21271,10684,1,1Chr,16033,"Then the trees of the woods shall rejoice before the Lord, For He is coming to judge the earth. "
21272,10685,1,1Chr,16034,"Oh, give thanks to the Lord, for He is good! For His mercy endures forever. "
21273,10686,1,1Chr,16035,"And say, &ldquo;Save us, O God of our salvation; Gather us together, and deliver us from the Gentiles, To give thanks to Your holy name, To triumph in Your praise.&rdquo; "
21274,10687,1,1Chr,16036,"Blessed be the Lord God of Israel From everlasting to everlasting! And all the people said, &ldquo;Amen!&rdquo; and praised the Lord. "
21275,10688,1,1Chr,16037,"So he left Asaph and his brothers there before the ark of the covenant of the Lord to minister before the ark regularly, as every day&rsquo;s work required; "
21276,10689,1,1Chr,16038,"and Obed-Edom with his sixty-eight brethren, including Obed-Edom the son of Jeduthun, and Hosah, to be gatekeepers; "
21277,10690,1,1Chr,16039,"and Zadok the priest and his brethren the priests, before the tabernacle of the Lord at the high place that was at Gibeon, "
21278,10691,1,1Chr,16040,"to offer burnt offerings to the Lord on the altar of burnt offering regularly morning and evening, and to do according to all that is written in the Law of the Lord which He commanded Israel; "
21279,10692,1,1Chr,16041,"and with them Heman and Jeduthun and the rest who were chosen, who were designated by name, to give thanks to the Lord, because His mercy endures forever; "
21280,10693,1,1Chr,16042,"and with them Heman and Jeduthun, to sound aloud with trumpets and cymbals and the musical instruments of God. Now the sons of Jeduthun were gatekeepers. "
21281,10694,1,1Chr,16043,"Then all the people departed, every man to his house; and David returned to bless his house. "
21282,10695,1,1Chr,17001,"Now it came to pass, when David was dwelling in his house, that David said to Nathan the prophet, &ldquo;See now, I dwell in a house of cedar, but the ark of the covenant of the Lord is under tent curtains.&rdquo; "
21283,10696,1,1Chr,17002,"Then Nathan said to David, &ldquo;Do all that is in your heart, for God is with you.&rdquo; "
21284,10697,1,1Chr,17003,"But it happened that night that the word of God came to Nathan, saying, "
21285,10698,1,1Chr,17004,"Go and tell My servant David, &lsquo;Thus says the Lord: You shall not build Me a house to dwell in. "
21286,10699,1,1Chr,17005,"For I have not dwelt in a house since the time that I brought up Israel, even to this day, but have gone from tent to tent, and from one tabernacle to another. "
21287,10700,1,1Chr,17006,"Wherever I have moved about with all Israel, have I ever spoken a word to any of the judges of Israel, whom I commanded to shepherd My people, saying, &lsquo;Why have you not built Me a house of cedar?&rsquo; &ldquo; &lsquo; "
21288,10701,1,1Chr,17007,"Now therefore, thus shall you say to My servant David, &lsquo;Thus says the Lord of hosts: &ldquo;I took you from the sheepfold, from following the sheep, to be ruler over My people Israel. "
21289,10702,1,1Chr,17008,"And I have been with you wherever you have gone, and have cut off all your enemies from before you, and have made you a name like the name of the great men who are on the earth. "
21290,10703,1,1Chr,17009,"Moreover I will appoint a place for My people Israel, and will plant them, that they may dwell in a place of their own and move no more; nor shall the sons of wickedness oppress them anymore, as previously, "
21291,10704,1,1Chr,17010,since the time that I commanded judges to be over My people Israel. Also I will subdue all your enemies. Furthermore I tell you that the Lord will build you a house.
21292,10705,1,1Chr,17011,"And it shall be, when your days are fulfilled, when you must go to be with your fathers, that I will set up your seed after you, who will be of your sons; and I will establish his kingdom. "
21293,10706,1,1Chr,17012,"He shall build Me a house, and I will establish his throne forever. "
21294,10707,1,1Chr,17013,"I will be his Father, and he shall be My son; and I will not take My mercy away from him, as I took it from him who was before you. "
21295,10708,1,1Chr,17014,"And I will establish him in My house and in My kingdom forever; and his throne shall be established forever.&rdquo; &lsquo; &ldquo; "
21296,10709,1,1Chr,17015,"According to all these words and according to all this vision, so Nathan spoke to David. "
21297,10710,1,1Chr,17016,"Then King David went in and sat before the Lord; and he said: &ldquo;Who am I, O Lord God? And what is my house, that You have brought me this far? "
21298,10711,1,1Chr,17017,"And yet this was a small thing in Your sight, O God; and You have also spoken of Your servant&rsquo;s house for a great while to come, and have regarded me according to the rank of a man of high degree, O Lord God. "
21299,10712,1,1Chr,17018,What more can David say to You for the honor of Your servant? For You know Your servant. 
21300,10713,1,1Chr,17019,"O Lord, for Your servant&rsquo;s sake, and according to Your own heart, You have done all this greatness, in making known all these great things. "
21301,10714,1,1Chr,17020,"O Lord, there is none like You, nor is there any God besides You, according to all that we have heard with our ears. "
21302,10715,1,1Chr,17021,"And who is like Your people Israel, the one nation on the earth whom God went to redeem for Himself as a people &ndash; to make for Yourself a name by great and awesome deeds, by driving out nations from before Your people whom You redeemed from Egypt? "
21303,10716,1,1Chr,17022,"For You have made Your people Israel Your very own people forever; and You, Lord, have become their God. "
21304,10717,1,1Chr,17023,"And now, O Lord, the word which You have spoken concerning Your servant and concerning his house, let it be established forever, and do as You have said. "
21305,10718,1,1Chr,17024,"So let it be established, that Your name may be magnified forever, saying, &lsquo;The Lord of hosts, the God of Israel, is Israel&rsquo;s God.&rsquo; And let the house of Your servant David be established before You. "
21306,10719,1,1Chr,17025,"For You, O my God, have revealed to Your servant that You will build him a house. Therefore Your servant has found it in his heart to pray before You. "
21307,10720,1,1Chr,17026,"And now, Lord, You are God, and have promised this goodness to Your servant. "
21308,10721,1,1Chr,17027,"Now You have been pleased to bless the house of Your servant, that it may continue before You forever; for You have blessed it, O Lord, and it shall be blessed forever. "
21309,10722,1,1Chr,18001,"After this it came to pass that David attacked the Philistines, subdued them, and took Gath and its towns from the hand of the Philistines. "
21310,10723,1,1Chr,18002,"Then he defeated Moab, and the Moabites became David&rsquo;s servants, and brought tribute. "
21311,10724,1,1Chr,18003,"And David defeated Hadadezer king of Zobah as far as Hamath, as he went to establish his power by the River Euphrates. "
21312,10725,1,1Chr,18004,"David took from him one thousand chariots, seven thousand horsemen, and twenty thousand foot soldiers. And David also hamstrung all the chariot horses, except that he spared enough of them for one hundred chariots. "
21313,10726,1,1Chr,18005,"When the Syrians of Damascus came to help Hadadezer king of Zobah, David killed twenty-two thousand of the Syrians. "
21314,10727,1,1Chr,18006,"Then David put garrisons in Syria of Damascus; and the Syrians became David&rsquo;s servants, and brought tribute. So the Lord preserved David wherever he went. "
21315,10728,1,1Chr,18007,"And David took the shields of gold that were on the servants of Hadadezer, and brought them to Jerusalem. "
21316,10729,1,1Chr,18008,"Also from Tibhath and from Chun, cities of Hadadezer, David brought a large amount of bronze, with which Solomon made the bronze Sea, the pillars, and the articles of bronze. "
21317,10730,1,1Chr,18009,"Now when Tou king of Hamath heard that David had defeated all the army of Hadadezer king of Zobah, "
21318,10731,1,1Chr,18010,"he sent Hadoram his son to King David, to greet him and bless him, because he had fought against Hadadezer and defeated him (for Hadadezer had been at war with Tou); and Hadoram brought with him all kinds of articles of gold, silver, and bronze. "
21319,10732,1,1Chr,18011,"King David also dedicated these to the Lord, along with the silver and gold that he had brought from all these nations &ndash; from Edom, from Moab, from the people of Ammon, from the Philistines, and from Amalek. "
21320,10733,1,1Chr,18012,Moreover Abishai the son of Zeruiah killed eighteen thousand Edomites in the Valley of Salt. 
21321,10734,1,1Chr,18013,"He also put garrisons in Edom, and all the Edomites became David&rsquo;s servants. And the Lord preserved David wherever he went. "
21322,10735,1,1Chr,18014,"So David reigned over all Israel, and administered judgment and justice to all his people. "
21323,10736,1,1Chr,18015,"Joab the son of Zeruiah was over the army; Jehoshaphat the son of Ahilud was recorder; "
21324,10737,1,1Chr,18016,"Zadok the son of Ahitub and Abimelech the son of Abiathar were the priests; Shavsha was the scribe; "
21325,10738,1,1Chr,18017,"Benaiah the son of Jehoiada was over the Cherethites and the Pelethites; and David&rsquo;s sons were chief ministers at the king&rsquo;s side. "
21326,10739,1,1Chr,19001,"It happened after this that Nahash the king of the people of Ammon died, and his son reigned in his place. "
21327,10740,1,1Chr,19002,"Then David said, &ldquo;I will show kindness to Hanun the son of Nahash, because his father showed kindness to me.&rdquo; So David sent messengers to comfort him concerning his father. And David&rsquo;s servants came to Hanun in the land of the people of Ammon to comfort him. "
21328,10741,1,1Chr,19003,"And the princes of the people of Ammon said to Hanun, &ldquo;Do you think that David really honors your father because he has sent comforters to you? Did his servants not come to you to search and to overthrow and to spy out the land?&rdquo; "
21329,10742,1,1Chr,19004,"Therefore Hanun took David&rsquo;s servants, shaved them, and cut off their garments in the middle, at their buttocks, and sent them away. "
21330,10743,1,1Chr,19005,"Then some went and told David about the men; and he sent to meet them, because the men were greatly ashamed. And the king said, &ldquo;Wait at Jericho until your beards have grown, and then return.&rdquo; "
21331,10744,1,1Chr,19006,"When the people of Ammon saw that they had made themselves repulsive to David, Hanun and the people of Ammon sent a thousand talents of silver to hire for themselves chariots and horsemen from Mesopotamia, from Syrian Maachah, and from Zobah."
21332,10745,1,1Chr,19007,"So they hired for themselves thirty-two thousand chariots, with the king of Maachah and his people, who came and encamped before Medeba. Also the people of Ammon gathered together from their cities, and came to battle. "
21333,10746,1,1Chr,19008,"Now when David heard of it, he sent Joab and all the army of the mighty men. "
21334,10747,1,1Chr,19009,"Then the people of Ammon came out and put themselves in battle array before the gate of the city, and the kings who had come were by themselves in the field. "
21335,10748,1,1Chr,19010,"When Joab saw that the battle line was against him before and behind, he chose some of Israel&rsquo;s best and put them in battle array against the Syrians. "
21336,10749,1,1Chr,19011,"And the rest of the people he put under the command of Abishai his brother, and they set themselves in battle array against the people of Ammon. "
21337,10750,1,1Chr,19012,"Then he said, &ldquo;If the Syrians are too strong for me, then you shall help me; but if the people of Ammon are too strong for you, then I will help you. "
21338,10751,1,1Chr,19013,"Be of good courage, and let us be strong for our people and for the cities of our God. And may the Lord do what is good in His sight.&rdquo; "
21339,10752,1,1Chr,19014,"So Joab and the people who were with him drew near for the battle against the Syrians, and they fled before him. "
21340,10753,1,1Chr,19015,"When the people of Ammon saw that the Syrians were fleeing, they also fled before Abishai his brother, and entered the city. So Joab went to Jerusalem. "
21341,10754,1,1Chr,19016,"Now when the Syrians saw that they had been defeated by Israel, they sent messengers and brought the Syrians who were beyond the River, and Shophach the commander of Hadadezer&rsquo;s army went before them. "
21342,10755,1,1Chr,19017,"When it was told David, he gathered all Israel, crossed over the Jordan and came upon them, and set up in battle array against them. So when David had set up in battle array against the Syrians, they fought with him. "
21343,10756,1,1Chr,19018,"Then the Syrians fled before Israel; and David killed seven thousand charioteers and forty thousand foot soldiers of the Syrians, and killed Shophach the commander of the army. "
21344,10757,1,1Chr,19019,"And when the servants of Hadadezer saw that they were defeated by Israel, they made peace with David and became his servants. So the Syrians were not willing to help the people of Ammon anymore. "
21345,10758,1,1Chr,20001,"It happened in the spring of the year, at the time kings go out to battle, that Joab led out the armed forces and ravaged the country of the people of Ammon, and came and besieged Rabbah. But David stayed at Jerusalem. And Joab defeated Rabbah and overthrew it. "
21346,10759,1,1Chr,20002,"Then David took their king&rsquo;s crown from his head, and found it to weigh a talent of gold, and there were precious stones in it. And it was set on David&rsquo;s head. Also he brought out the spoil of the city in great abundance. "
21347,10760,1,1Chr,20003,"And he brought out the people who were in it, and put them to work with saws, with iron picks, and with axes. So David did to all the cities of the people of Ammon. Then David and all the people returned to Jerusalem. "
21348,10761,1,1Chr,20004,"Now it happened afterward that war broke out at Gezer with the Philistines, at which time Sibbechai the Hushathite killed Sippai, who was one of the sons of the giant. And they were subdued. "
21349,10762,1,1Chr,20005,"Again there was war with the Philistines, and Elhanan the son of Jair killed Lahmi the brother of Goliath the Gittite, the shaft of whose spear was like a weaver&rsquo;s beam. "
21350,10763,1,1Chr,20006,"Yet again there was war at Gath, where there was a man of great stature, with twenty-four fingers and toes, six on each hand and six on each foot; and he also was born to the giant. "
21351,10764,1,1Chr,20007,"So when he defied Israel, Jonathan the son of Shimea, David&rsquo;s brother, killed him. "
21352,10765,1,1Chr,20008,"These were born to the giant in Gath, and they fell by the hand of David and by the hand of his servants. "
21353,10766,1,1Chr,21001,"Now Satan stood up against Israel, and moved David to number Israel. "
21354,10767,1,1Chr,21002,"So David said to Joab and to the leaders of the people, &ldquo;Go, number Israel from Beersheba to Dan, and bring the number of them to me that I may know it.&rdquo; "
21355,10768,1,1Chr,21003,"And Joab answered, &ldquo;May the Lord make His people a hundred times more than they are. But, my lord the king, are they not all my lord&rsquo;s servants? Why then does my lord require this thing? Why should he be a cause of guilt in Israel?&rdquo; "
21356,10769,1,1Chr,21004,"Nevertheless the king&rsquo;s word prevailed against Joab. Therefore Joab departed and went throughout all Israel and came to Jerusalem. "
21357,10770,1,1Chr,21005,"Then Joab gave the sum of the number of the people to David. All Israel had one million one hundred thousand men who drew the sword, and Judah had four hundred and seventy thousand men who drew the sword. "
21358,10771,1,1Chr,21006,"But he did not count Levi and Benjamin among them, for the king&rsquo;s word was abominable to Joab. "
21359,10772,1,1Chr,21007,"And God was displeased with this thing; therefore He struck Israel. "
21360,10773,1,1Chr,21008,"So David said to God, &ldquo;I have sinned greatly, because I have done this thing; but now, I pray, take away the iniquity of Your servant, for I have done very foolishly.&rdquo; "
21361,10774,1,1Chr,21009,"And the Lord spoke to Gad, David&rsquo;s seer, saying, "
21362,10775,1,1Chr,21010,"Go and tell David, saying, &lsquo;Thus says the Lord: I offer you three things; choose one of them for yourself, that I may do it to you. &lsquo; "
21363,10776,1,1Chr,21011,"So Gad came to David and said to him, &ldquo;Thus says the Lord: &lsquo;Choose for yourself, "
21364,10777,1,1Chr,21012,"either three years of famine, or three months to be defeated by your foes with the sword of your enemies overtaking you, or else for three days the sword of the Lord &ndash; the plague in the land, with the angel of the Lord destroying throughout all the territory of Israel.&rsquo; Now consider what answer I should take back to Him who sent me.&rdquo; "
21365,10778,1,1Chr,21013,"And David said to Gad, &ldquo;I am in great distress. Please let me fall into the hand of the Lord, for His mercies are very great; but do not let me fall into the hand of man.&rdquo; "
21366,10779,1,1Chr,21014,"So the Lord sent a plague upon Israel, and seventy thousand men of Israel fell. "
21367,10780,1,1Chr,21015,"And God sent an angel to Jerusalem to destroy it. As he was destroying, the Lord looked and relented of the disaster, and said to the angel who was destroying, &ldquo;It is enough; now restrain your hand.&rdquo; And the angel of the Lord stood by the threshing floor of Ornan the Jebusite. "
21368,10781,1,1Chr,21016,"Then David lifted his eyes and saw the angel of the Lord standing between earth and heaven, having in his hand a drawn sword stretched out over Jerusalem. So David and the elders, clothed in sackcloth, fell on their faces. "
21369,10782,1,1Chr,21017,"And David said to God, &ldquo;Was it not I who commanded the people to be numbered? I am the one who has sinned and done evil indeed; but these sheep, what have they done? Let Your hand, I pray, O Lord my God, be against me and my father&rsquo;s house, but not against Your people that they should be plagued.&rdquo; "
21370,10783,1,1Chr,21018,"Therefore, the angel of the Lord commanded Gad to say to David that David should go and erect an altar to the Lord on the threshing floor of Ornan the Jebusite. "
21371,10784,1,1Chr,21019,"So David went up at the word of Gad, which he had spoken in the name of the Lord. "
21372,10785,1,1Chr,21020,"Now Ornan turned and saw the angel; and his four sons who were with him hid themselves, but Ornan continued threshing wheat. "
21373,10786,1,1Chr,21021,"Then David came to Ornan, and Ornan looked and saw David. And he went out from the threshing floor, and bowed before David with his face to the ground. "
21374,10787,1,1Chr,21022,"Then David said to Ornan, &ldquo;Grant me the place of this threshing floor, that I may build an altar on it to the Lord. You shall grant it to me at the full price, that the plague may be withdrawn from the people.&rdquo; "
21375,10788,1,1Chr,21023,"And Ornan said to David, &ldquo;Take it to yourself, and let my lord the king do what is good in his eyes. Look, I also give you the oxen for burnt offerings, the threshing implements for wood, and the wheat for the grain offering; I give it all.&rdquo; "
21376,10789,1,1Chr,21024,"Then King David said to Ornan, &ldquo;No, but I will surely buy it for the full price, for I will not take what is yours for the Lord, nor offer burnt offerings with that which costs me nothing.&rdquo; "
21377,10790,1,1Chr,21025,So David gave Ornan six hundred shekels of gold by weight for the place. 
21378,10791,1,1Chr,21026,"And David built there an altar to the Lord, and offered burnt offerings and peace offerings, and called on the Lord; and He answered him from heaven by fire on the altar of burnt offering. "
21379,10792,1,1Chr,21027,"So the Lord commanded the angel, and he returned his sword to its sheath. "
21380,10793,1,1Chr,21028,"At that time, when David saw that the Lord had answered him on the threshing floor of Ornan the Jebusite, he sacrificed there. "
21381,10794,1,1Chr,21029,"For the tabernacle of the Lord and the altar of the burnt offering, which Moses had made in the wilderness, were at that time at the high place in Gibeon. "
21382,10795,1,1Chr,21030,"But David could not go before it to inquire of God, for he was afraid of the sword of the angel of the Lord. "
21383,10796,1,1Chr,22001,"Then David said, &ldquo;This is the house of the Lord God, and this is the altar of burnt offering for Israel.&rdquo; "
21384,10797,1,1Chr,22002,"So David commanded to gather the aliens who were in the land of Israel; and he appointed masons to cut hewn stones to build the house of God. "
21385,10798,1,1Chr,22003,"And David prepared iron in abundance for the nails of the doors of the gates and for the joints, and bronze in abundance beyond measure, "
21386,10799,1,1Chr,22004,"and cedar trees in abundance; for the Sidonians and those from Tyre brought much cedar wood to David. "
21387,10800,1,1Chr,22005,"Now David said, &ldquo;Solomon my son is young and inexperienced, and the house to be built for the Lord must be exceedingly magnificent, famous and glorious throughout all countries. I will now make preparation for it.&rdquo; So David made abundant preparations before his death. "
21388,10801,1,1Chr,22006,"Then he called for his son Solomon, and charged him to build a house for the Lord God of Israel. "
21389,10802,1,1Chr,22007,"And David said to Solomon: &ldquo;My son, as for me, it was in my mind to build a house to the name of the Lord my God; "
21390,10803,1,1Chr,22008,"but the word of the Lord came to me, saying, &lsquo;You have shed much blood and have made great wars; you shall not build a house for My name, because you have shed much blood on the earth in My sight. "
